Date,Open,High,Low,Close,Adj Close,Volume
1991-01-01,16.888889,17.111111,15.500000,16.722221,5.984835,3899925
1991-02-01,16.666668,18.388889,16.500000,18.222221,6.521680,6395175
1991-03-01,18.277779,18.777779,17.222221,17.333332,6.203549,5617575
1991-04-01,17.222221,17.833332,16.666668,17.166668,6.197642,7615800
1991-05-01,17.222221,18.666668,17.222221,18.666668,6.739177,7841250
1991-06-01,18.444445,19.944445,18.277779,19.055555,6.879576,6274350
1991-07-01,19.111111,20.111111,18.666668,19.000000,6.915462,5031900
1991-08-01,19.111111,19.166668,17.388889,18.388889,6.693036,6274125
1991-09-01,18.333332,19.888889,18.000000,19.666668,7.158113,5463450
1991-10-01,19.666668,20.333332,19.111111,19.666668,7.221291,5656275
1991-11-01,19.666668,20.444445,18.888889,19.111111,7.017300,3502125
1991-12-01,18.944445,21.944445,18.388889,21.666668,7.955660,5020425
1992-01-01,21.555555,21.722221,20.166668,20.444445,7.569334,5239125
1992-02-01,20.388889,21.166668,19.666668,20.944445,7.754453,4118850
1992-03-01,21.000000,22.444445,20.555555,21.222221,7.857296,6888150
1992-04-01,21.166668,22.083332,20.222221,22.000000,8.209566,5312700
1992-05-01,21.916668,22.333332,20.833332,21.666668,8.085174,4267350
1992-06-01,21.833332,22.083332,20.833332,21.333332,7.960788,3668850
1992-07-01,21.416668,21.666668,19.833332,20.500000,7.709585,4001250
1992-08-01,20.500000,20.750000,19.666668,20.166668,7.584226,4665000
1992-09-01,20.000000,20.916668,19.750000,20.000000,7.521545,4881900
1992-10-01,20.166668,21.250000,19.333332,20.583332,7.805435,4100250
1992-11-01,20.500000,22.333332,20.416668,22.083332,8.374249,2706600
1992-12-01,22.166668,23.166668,22.083332,22.666668,8.595457,4584150
1993-01-01,22.750000,23.833332,22.333332,23.666668,9.042919,4095600
1993-02-01,23.583332,24.833332,22.583332,23.500000,8.979236,4104000
1993-03-01,23.416668,24.250000,21.916668,23.666668,9.042919,4796250
1993-04-01,23.750000,23.750000,22.333332,22.833332,8.792758,3746550
1993-05-01,22.916668,24.583332,22.416668,24.416668,9.402480,5546550
1993-06-01,24.166668,24.916668,22.833332,23.083332,8.889030,4042350
1993-07-01,23.166668,25.416668,23.000000,24.250000,9.405581,4461450
1993-08-01,24.416668,25.000000,23.500000,24.833332,9.631828,5214450
1993-09-01,24.750000,25.500000,24.666668,25.000000,9.765161,4235400
1993-10-01,24.916668,25.333332,24.000000,25.250000,9.862815,2815050
1993-11-01,25.166668,26.000000,24.250000,25.000000,9.765161,3570600
1993-12-01,25.000000,25.250000,23.250000,25.083332,9.797705,6289200
1994-01-01,25.166668,26.250000,24.916668,25.833332,10.163364,6112050
1994-02-01,25.666668,25.916668,24.500000,25.333332,9.966658,2912400
1994-03-01,25.333332,25.666668,22.500000,23.333332,9.179818,3859800
1994-04-01,23.083332,24.000000,22.416668,23.750000,9.415560,4297350
1994-05-01,23.750000,23.750000,22.583332,23.250000,9.217346,3202350
1994-06-01,23.083332,24.416668,22.916668,24.083332,9.547709,4030650
1994-07-01,24.250000,24.500000,23.083332,23.583332,9.427910,3090300
1994-08-01,23.500000,24.916668,23.083332,24.500000,9.794366,5740350
1994-09-01,24.333332,24.333332,22.750000,23.416668,9.361281,7410300
1994-10-01,23.500000,24.500000,22.916668,24.083332,9.704897,4437900
1994-11-01,24.000000,24.333332,22.916668,23.333332,9.402671,4586700
1994-12-01,23.333332,24.666668,22.583332,24.000000,9.671323,3410400
1995-01-01,23.833332,25.083332,23.666668,24.416668,9.921452,3181200
1995-02-01,24.583332,26.333332,24.083332,25.916668,10.530957,4297350
1995-03-01,25.666668,26.666668,25.000000,26.583332,10.801843,4378650
1995-04-01,26.583332,26.750000,25.666668,25.833332,10.583974,3630900
1995-05-01,25.750000,26.916668,25.333332,26.166668,10.720540,4495050
1995-06-01,26.000000,26.500000,25.000000,25.250000,10.344979,5503500
1995-07-01,25.250000,25.500000,23.833332,25.166668,10.393727,10483650
1995-08-01,25.166668,26.416668,25.083332,26.250000,10.841136,9721200
1995-09-01,26.250000,27.250000,25.916668,26.750000,11.047638,4504050
1995-10-01,26.833332,27.000000,26.000000,26.416668,10.996567,5823600
1995-11-01,26.416668,27.166668,25.916668,27.000000,11.239394,5766600
1995-12-01,27.083332,28.000000,26.500000,27.333332,11.378153,4594950
1996-01-01,27.333332,29.666668,26.666668,29.666668,12.444203,6038700
1996-02-01,29.583332,30.666668,28.250000,28.500000,11.954817,5548350
1996-03-01,28.750000,31.000000,27.666668,30.000000,12.584023,7278900
1996-04-01,30.083332,30.416668,28.750000,29.500000,12.470049,5155800
1996-05-01,29.416668,30.666668,28.416668,30.333332,12.822306,6270900
1996-06-01,30.250000,31.250000,30.000000,30.500000,12.892756,4058550
1996-07-01,30.666668,30.916668,27.666668,28.250000,12.030228,6611550
1996-08-01,28.250000,29.166668,28.083332,28.583332,12.172181,5797050
1996-09-01,28.416668,29.666668,28.250000,29.166668,12.420588,6613500
1996-10-01,29.083332,29.583332,28.916668,29.166668,12.518401,6460350
1996-11-01,29.250000,31.666668,29.083332,30.000000,12.876066,6663750
1996-12-01,30.166668,31.250000,29.250000,29.666668,12.733006,6269850
1997-01-01,29.583332,30.250000,28.666668,29.416668,12.719610,9199950
1997-02-01,29.416668,31.833332,29.166668,31.166668,13.476298,7535550
1997-03-01,31.083332,32.166668,30.750000,31.083332,13.440262,7742250
1997-04-01,30.916668,33.000000,29.833332,32.375000,14.106834,5244650
1997-05-01,32.375000,34.000000,32.000000,33.500000,14.597025,4488000
1997-06-01,33.750000,35.437500,33.000000,33.875000,14.760433,6121400
