Date,Open,High,Low,Close,Adj Close,Volume
2012-11-01,17.100000,18.480000,15.650000,18.000000,16.371639,2732900
2012-12-01,18.010000,19.889999,17.200001,19.120001,17.390316,3752400
2013-01-01,19.459999,22.900000,18.600000,22.420000,20.391788,3337600
2013-02-01,22.559999,23.309999,19.570000,22.709999,20.655550,2803800
2013-03-01,22.500000,27.209999,21.830000,26.840000,24.411934,2455200
2013-04-01,26.930000,27.969999,23.830000,26.260000,23.884405,4500000
2013-05-01,26.100000,35.910000,25.950001,33.770000,30.715015,12001200
2013-06-01,33.660000,35.869999,30.760000,33.320000,30.305729,10577600
2013-07-01,33.490002,40.000000,33.419998,38.180000,34.726070,5011100
2013-08-01,39.279999,44.110001,38.099998,40.240002,36.599712,11478100
2013-09-01,40.810001,47.220001,40.810001,42.639999,38.782589,9180500
2013-10-01,42.610001,56.160000,42.180000,51.650002,46.977516,15996300
2013-11-01,51.419998,58.709999,48.189999,49.740002,45.240299,18723500
2013-12-01,49.919998,53.830002,43.470001,52.880001,48.096245,15707800
2014-01-01,52.630001,53.580002,44.020000,51.980000,47.277660,17881600
2014-02-01,51.980000,68.000000,49.540001,64.330002,58.510418,21207500
2014-03-01,63.889999,70.989998,60.410000,67.309998,61.220833,16999900
2014-04-01,67.300003,76.720001,64.050003,71.940002,65.431984,20392500
2014-05-01,72.040001,76.500000,67.639999,75.480003,68.651756,21329000
2014-06-01,76.989998,93.330002,75.349998,88.800003,80.766754,28810100
2014-07-01,90.000000,90.480003,81.019997,82.230003,74.791122,26017300
2014-08-01,82.330002,86.820000,74.650002,86.349998,78.538399,22510300
2014-09-01,86.489998,86.720001,70.660004,74.779999,68.015068,26482100
2014-10-01,75.300003,76.940002,56.340000,68.440002,62.248611,37773800
2014-11-01,68.440002,71.540001,54.480000,56.400002,51.297806,27516600
2014-12-01,56.189999,63.110001,51.689999,59.779999,54.372028,32367100
2015-01-01,60.049999,70.830002,55.529999,68.989998,62.748837,30154100
2015-02-01,69.730003,76.930000,65.550003,71.209999,64.768021,23303300
2015-03-01,70.889999,78.750000,67.519997,76.839996,69.888702,23724800
2015-04-01,77.599998,85.820000,76.470001,82.570000,75.100349,19936800
2015-05-01,82.620003,84.760002,74.250000,77.809998,70.770966,25209700
2015-06-01,78.519997,82.489998,73.360001,75.379997,68.560783,24837300
2015-07-01,76.410004,77.360001,62.230000,67.300003,61.211754,28220100
2015-08-01,66.800003,74.190002,60.279999,68.290001,62.112179,30679800
2015-09-01,66.389999,71.639999,62.110001,64.599998,58.755989,21352000
2015-10-01,66.089996,77.980003,63.360001,73.839996,67.160103,25327600
2015-11-01,73.830002,82.190002,73.290001,78.019997,70.961960,22287800
2015-12-01,78.330002,80.000000,61.509998,66.900002,60.847923,27959900
2016-01-01,66.449997,75.660004,55.480000,75.550003,68.715401,38748600
2016-02-01,74.410004,76.860001,63.759998,71.250000,64.804390,33087900
2016-03-01,71.760002,79.870003,68.959999,77.180000,70.197945,29691200
2016-04-01,76.000000,89.220001,73.120003,86.580002,78.747589,20563700
2016-05-01,87.080002,93.919998,82.190002,90.949997,82.722260,24127400
2016-06-01,90.269997,96.010002,82.800003,91.209999,82.958725,23179800
2016-07-01,91.790001,92.820000,84.199997,87.790001,79.848122,25229200
2016-08-01,87.639999,98.940002,83.900002,95.250000,86.633240,21559700
2016-09-01,95.230003,99.690002,86.930000,96.540001,87.806557,22053000
2016-10-01,95.150002,106.839996,90.510002,91.290001,83.031487,30243600
2016-11-01,92.269997,108.510002,88.739998,107.849998,98.093399,31340500
2016-12-01,111.180000,113.230003,96.500000,101.059998,91.917656,36088100
2017-01-01,102.500000,108.500000,99.129997,105.169998,95.655846,23658300
2017-02-01,106.070000,114.000000,96.050003,100.860001,91.735748,31808900
2017-03-01,102.580002,106.919998,96.980003,103.720001,94.337029,37501800
2017-04-01,103.500000,108.169998,98.930000,99.839996,90.808014,26095700
2017-05-01,99.870003,105.000000,91.199997,92.760002,84.368523,34080400
2017-06-01,93.680000,94.830002,83.220001,88.809998,80.775841,36446900
2017-07-01,89.550003,97.830002,82.769997,95.879997,87.206261,22191400
2017-08-01,96.190002,97.989998,85.730003,90.790001,82.576736,34209300
2017-09-01,91.070000,98.360001,87.839996,97.959999,89.098106,23565100
2017-10-01,96.980003,107.559998,95.690002,107.160004,97.465820,20370900
2017-11-01,108.230003,114.930000,105.790001,109.309998,99.421326,22825100
2017-12-01,110.160004,127.449997,105.970001,126.250000,114.828850,21850200
2018-01-01,125.000000,134.520004,124.599998,125.500000,114.146690,25106100
2018-02-01,125.570000,129.149994,105.660004,124.639999,113.364487,29327900
2018-03-01,125.029999,134.600006,121.980003,126.519997,115.074425,27727300
2018-04-01,125.860001,130.699997,113.059998,128.449997,116.829834,39088800
2018-05-01,127.440002,138.139999,118.059998,120.760002,109.835518,43876900
2018-06-01,120.300003,132.850006,107.779999,131.570007,119.777473,43977000
2018-07-01,130.869995,138.250000,128.100006,131.949997,120.123405,19103600
2018-08-01,131.470001,136.250000,115.279999,121.080002,110.227692,45821500
2018-09-01,122.150002,137.839996,111.309998,135.190002,123.200859,35911600
2018-10-01,135.449997,140.779999,105.930000,112.360001,102.395493,37203800
2018-11-01,112.800003,119.550003,103.510002,110.379997,100.591095,83361100
2018-12-01,113.830002,115.970001,85.190002,92.699997,84.573212,66652000
2019-01-01,90.639999,108.940002,89.860001,103.120003,94.079727,41213700
2019-02-01,103.400002,108.239998,94.860001,102.930000,93.906372,37278000
2019-03-01,103.209999,106.360001,92.870003,101.529999,92.739716,33971500
2019-04-01,102.900002,112.970001,98.800003,106.389999,97.178947,39593900
2019-05-01,105.690002,114.139999,95.820000,98.059998,89.570145,43524200
2019-06-01,98.709999,110.230003,94.449997,108.970001,99.715790,31127000
2019-07-01,111.050003,111.839996,98.919998,103.430000,94.646263,25770300
2019-08-01,99.699997,101.550003,86.680000,98.080002,89.750610,43930700
2019-09-01,95.290001,105.949997,88.599998,89.910004,82.435349,39434600
