Date,Open,High,Low,Close,Adj Close,Volume
1991-01-01,0.252401,0.351166,0.249657,0.351166,0.251821,22453204
1991-02-01,0.351166,0.406036,0.351166,0.400549,0.288072,71264309
1991-03-01,0.397805,0.449931,0.378601,0.444444,0.319641,43639766
1991-04-01,0.447188,0.482853,0.389575,0.397805,0.286098,82796178
1991-05-01,0.397805,0.496571,0.397805,0.493827,0.355901,96164216
1991-06-01,0.493827,0.545953,0.482853,0.543210,0.391491,38696232
1991-07-01,0.548697,0.614540,0.543210,0.603567,0.434990,55622704
1991-08-01,0.600823,0.647462,0.556927,0.622771,0.449671,54488197
1991-09-01,0.628258,0.685871,0.554184,0.683128,0.493251,44883621
1991-10-01,0.677641,0.831276,0.674897,0.828532,0.598240,87994860
1991-11-01,0.823045,0.839506,0.652949,0.718793,0.519891,75975472
1991-12-01,0.718793,1.053498,0.713306,1.000000,0.723284,78013637
1992-01-01,1.008230,1.209877,0.958848,1.049383,0.759002,136611569
1992-02-01,1.028807,1.160494,0.954733,1.094650,0.792715,98849367
1992-03-01,1.086420,1.242798,1.086420,1.139918,0.825497,110413130
1992-04-01,1.135802,1.139918,0.872428,0.938272,0.679470,161300369
1992-05-01,0.930041,1.020576,0.839506,0.950617,0.689875,88506678
1992-06-01,0.950617,0.979424,0.670782,0.773663,0.561457,132283130
1992-07-01,0.777778,0.814815,0.716049,0.810700,0.588336,105884216
1992-08-01,0.810700,0.855967,0.724280,0.740741,0.538964,83431017
1992-09-01,0.736626,0.761317,0.551440,0.592593,0.431171,191824206
1992-10-01,0.588477,0.711934,0.547325,0.666667,0.485067,78540642
1992-11-01,0.670782,0.818930,0.670782,0.818930,0.597658,113104357
1992-12-01,0.818930,0.917695,0.814815,0.860082,0.627691,70630995
1993-01-01,0.860082,1.078189,0.818930,0.995885,0.726800,169586668
1993-02-01,0.995885,1.226337,0.946502,1.065844,0.779341,153326929
1993-03-01,1.069959,1.226337,1.032922,1.201646,0.878639,114124955
1993-04-01,1.205761,1.283951,1.008230,1.078189,0.788368,153427170
1993-05-01,1.078189,1.193416,1.012346,1.160494,0.850574,79202818
1993-06-01,1.160494,1.432099,1.123457,1.407407,1.031546,91822613
1993-07-01,1.401235,1.469136,1.320988,1.432099,1.049644,88530975
1993-08-01,1.432099,1.660494,1.388889,1.623457,1.192027,93773700
1993-09-01,1.623457,1.833333,1.524691,1.703704,1.250949,78029325
1993-10-01,1.697531,1.895062,1.543210,1.709877,1.255481,101284425
1993-11-01,1.728395,1.740741,1.419753,1.574074,1.157569,166738500
1993-12-01,1.567901,1.746914,1.549383,1.598765,1.175727,84572100
1994-01-01,1.586420,1.629630,1.308642,1.456790,1.071319,185542650
1994-02-01,1.475309,1.500000,1.283951,1.358025,1.001158,121410900
1994-03-01,1.364198,1.543210,1.290123,1.327160,0.978402,105980400
1994-04-01,1.290123,1.444444,1.246914,1.401235,1.033012,96685650
1994-05-01,1.407407,1.580247,1.333333,1.493827,1.103926,87633900
1994-06-01,1.481481,1.672840,1.222222,1.222222,0.903212,132406650
1994-07-01,1.228395,1.364198,1.172840,1.320988,0.976199,104674275
1994-08-01,1.320988,1.524691,1.253086,1.518519,1.125131,100176750
1994-09-01,1.512346,1.518519,1.364198,1.462963,1.083968,81216675
1994-10-01,1.456790,1.827160,1.364198,1.746914,1.294358,133449525
1994-11-01,1.746914,1.765432,1.506173,1.574074,1.168745,109303425
1994-12-01,1.574074,1.790123,1.462963,1.722222,1.278745,71450100
1995-01-01,1.716049,1.987654,1.635802,1.975309,1.466662,137108700
1995-02-01,1.981481,2.290123,1.981481,2.191358,1.630816,113835375
1995-03-01,2.191358,2.444444,2.101852,2.388889,1.777819,91842525
1995-04-01,2.342593,2.546296,2.185185,2.537037,1.888071,51817050
1995-05-01,2.537037,2.796296,2.444444,2.592593,1.932930,91215450
1995-06-01,2.592593,3.388889,2.592593,3.250000,2.423067,76401900
1995-07-01,3.222222,3.638889,3.166667,3.416667,2.547326,88562700
1995-08-01,3.425926,3.462963,3.064815,3.453704,2.579401,46959750
1995-09-01,3.425926,4.296296,3.407407,4.296296,3.208692,60095250
1995-10-01,4.185185,4.203704,3.259259,3.388889,2.530994,74283750
1995-11-01,3.388889,3.740741,3.333333,3.592593,2.687634,65640375
1995-12-01,3.592593,3.592593,2.444444,2.981481,2.230458,132246675
1996-01-01,2.962963,3.759259,2.666667,3.722222,2.784609,81201150
1996-02-01,3.685185,3.907407,3.388889,3.777778,2.830964,66759525
1996-03-01,3.814815,4.055556,3.574074,3.833333,2.872596,53417475
1996-04-01,3.814815,3.925926,3.240741,3.629630,2.719947,81610200
1996-05-01,3.629630,3.722222,3.314815,3.592593,2.696463,66700125
1996-06-01,3.574074,3.740741,3.444444,3.629630,2.724262,45321525
1996-07-01,3.648148,3.944444,2.944444,3.574074,2.682564,71439975
1996-08-01,3.555556,3.981481,3.555556,3.703704,2.785693,38844900
1996-09-01,3.611111,3.759259,3.333333,3.407407,2.562837,64100700
1996-10-01,3.407407,3.833333,3.333333,3.703704,2.785693,81639900
1996-11-01,3.740741,4.796296,3.685185,4.481481,3.377688,91993725
1996-12-01,4.481481,4.870370,4.222222,4.740741,3.573092,48828150
1997-01-01,4.666667,5.685185,4.500000,5.555556,4.187216,62492850
1997-02-01,5.518519,6.222222,5.444444,5.555556,4.187216,63178650
1997-03-01,5.333333,5.870370,4.685185,4.740741,3.577877,59153625
1997-04-01,4.703704,5.518519,4.500000,5.425926,4.094991,106695225
1997-05-01,5.388889,6.018519,5.185185,6.018519,4.542228,132936525
1997-06-01,6.018519,6.351852,5.796296,6.000000,4.534380,99137925
1997-07-01,6.055556,7.277778,5.925926,6.962963,5.262119,79841025
1997-08-01,6.953704,6.953704,6.148148,6.333333,4.786289,64898550
1997-09-01,6.370370,8.125000,6.296296,7.944444,6.010627,63075600
1997-10-01,7.944444,8.791667,6.500000,7.583333,5.737413,74360700
1997-11-01,7.763889,9.041667,7.597222,8.569444,6.483489,57012750
1997-12-01,8.694444,9.833333,8.347222,9.319444,7.058596,47037150
1998-01-01,8.916667,9.208333,7.583333,8.111111,6.143399,66756600
1998-02-01,8.194444,8.861111,8.194444,8.388889,6.353792,44275500
1998-03-01,8.402778,9.319444,8.138889,8.444444,6.402494,61274250
1998-04-01,8.500000,8.986111,7.277778,7.777778,5.897037,117974250
1998-05-01,7.833333,8.388889,7.111111,7.375000,5.591656,72820350
1998-06-01,7.333333,8.013889,6.555556,7.250000,5.503149,80390700
1998-07-01,7.444444,10.222222,7.416667,8.333333,6.325460,108990000
1998-08-01,8.333333,8.791667,6.583333,6.638889,5.039280,67538700
1998-09-01,6.638889,9.583333,6.166667,8.750000,6.649105,94996350
1998-10-01,8.583333,10.666667,7.027778,10.666667,8.105575,152711100
1998-11-01,11.083333,13.527778,10.888889,12.527778,9.519829,109203750
1998-12-01,11.777778,22.833332,11.777778,18.729168,14.243546,133135350
1999-01-01,18.750000,23.812500,16.958332,23.437500,17.824236,137003400
1999-02-01,23.520832,25.000000,20.229168,24.854168,18.901604,111054000
1999-03-01,24.666668,32.666668,23.854168,32.041668,24.378565,156879300
1999-04-01,32.333332,51.666668,31.062500,36.583332,27.834038,328064400
1999-05-01,36.583332,40.333332,32.020832,35.166668,26.756174,183630000
1999-06-01,34.833332,36.625000,26.666668,36.333332,27.651310,220917000
1999-07-01,35.833332,37.666668,29.000000,29.375000,22.355684,118136250
1999-08-01,29.000000,30.625000,23.500000,26.333332,20.040838,141372600
1999-09-01,26.666668,28.083332,21.333332,22.291668,16.971502,114772950
1999-10-01,22.166668,26.333332,17.958332,25.666668,19.541012,162189900
1999-11-01,25.958332,31.166668,24.541668,25.593750,19.485508,131780250
1999-12-01,25.750000,28.000000,21.333332,25.500000,19.420883,132409500
2000-01-01,25.666668,28.833332,22.583332,23.458332,17.865938,139276800
2000-02-01,24.291668,28.125000,22.458332,28.000000,21.324894,119981850
2000-03-01,28.750000,44.750000,28.208332,38.000000,28.950932,173765100
2000-04-01,39.500000,40.583332,25.666668,29.666668,22.602045,148974900
2000-05-01,29.750000,31.333332,24.000000,28.250000,21.522722,116477800
2000-06-01,29.000000,34.937500,28.281250,33.625000,25.625961,87041400
2000-07-01,32.750000,40.500000,31.500000,36.125000,27.531240,72576700
2000-08-01,36.250000,40.437500,35.750000,38.437500,29.293633,75608100
2000-09-01,38.500000,39.500000,30.000000,35.468750,27.038841,76801700
2000-10-01,35.625000,35.625000,27.000000,35.125000,26.776804,93625300
2000-11-01,34.750000,35.875000,26.000000,27.687500,21.106979,66279900
2000-12-01,27.500000,32.812500,25.687500,28.375000,21.637806,92144700
2001-01-01,28.437500,33.000000,25.187500,26.410000,20.139366,130121900
2001-02-01,26.650000,27.450001,19.150000,20.900000,15.937628,125501300
2001-03-01,19.549999,21.000000,14.500000,15.420000,11.763816,132705600
2001-04-01,15.560000,23.180000,13.140000,19.799999,15.105292,110077500
2001-05-01,19.100000,21.600000,18.280001,18.799999,14.342398,92000900
2001-06-01,18.750000,19.610001,14.940000,15.750000,12.021964,92078300
2001-07-01,15.500000,16.180000,13.970000,14.990000,11.441858,80675100
2001-08-01,14.990000,15.620000,11.750000,12.460000,9.510712,95697000
2001-09-01,12.460000,13.000000,8.130000,11.500000,8.784386,95698900
2001-10-01,11.100000,14.300000,10.380000,12.880000,9.838510,109200000
2001-11-01,12.950000,16.200001,12.600000,14.360000,10.969023,90254200
2001-12-01,14.200000,16.299999,13.660000,15.470000,11.826002,79354500
2002-01-01,15.420000,19.000000,12.650000,14.370000,10.985109,111028300
2002-02-01,14.100000,14.990000,12.250000,13.040000,9.968398,85268300
2002-03-01,13.060000,15.800000,12.740000,13.090000,10.014834,83548000
2002-04-01,12.770000,13.190000,10.920000,11.390000,8.714206,101903600
2002-05-01,11.390000,12.900000,9.600000,12.090000,9.249759,104305800
2002-06-01,12.120000,12.860000,10.650000,11.200000,8.577659,96477500
2002-07-01,11.280000,11.890000,8.050000,8.950000,6.854469,121389900
2002-08-01,8.950000,10.000000,7.510000,9.180000,7.030617,97109600
2002-09-01,8.900000,10.550000,8.340000,8.700000,6.672464,93840000
2002-10-01,8.880000,9.870000,7.220000,9.180000,7.040597,102428500
2002-11-01,9.120000,12.000000,8.950000,11.540000,8.850597,98325100
2002-12-01,11.470000,11.830000,10.320000,10.850000,8.330843,73533600
2003-01-01,10.930000,12.460000,8.910000,9.220000,7.079297,110414900
2003-02-01,9.220000,9.330000,7.020000,7.900000,6.065775,98560400
2003-03-01,7.980000,8.150000,6.250000,7.220000,5.550564,112835000
2003-04-01,7.300000,9.390000,7.200000,8.630000,6.634540,89252200
2003-05-01,8.630000,9.980000,8.340000,9.700000,7.457129,112746200
2003-06-01,9.730000,11.640000,9.710000,10.090000,7.766288,119846400
2003-07-01,10.040000,12.090000,9.890000,10.410000,8.012595,112577900
2003-08-01,10.500000,11.150000,9.650000,10.860000,8.358957,89751600
2003-09-01,10.860000,12.850000,10.730000,11.910000,9.179621,116170000
2003-10-01,11.780000,14.200000,11.780000,13.560000,10.451359,109906700
2003-11-01,13.500000,13.650000,10.880000,11.600000,8.940689,113115200
2003-12-01,11.750000,11.900000,10.790000,11.840000,9.134573,85422000
2004-01-01,11.840000,13.920000,11.620000,12.590000,9.713199,103205900
2004-02-01,12.560000,13.110000,11.920000,12.240000,9.443169,82118700
2004-03-01,12.320000,12.490000,9.850000,11.610000,8.966451,112040000
2004-04-01,11.650000,12.140000,10.150000,10.290000,7.947011,108614100
2004-05-01,10.260000,10.610000,8.750000,9.800000,7.568580,130965200
2004-06-01,9.690000,10.030000,8.930000,9.610000,7.436294,102274500
2004-07-01,9.560000,9.670000,8.250000,8.780000,6.794035,131490000
2004-08-01,8.560000,10.180000,8.270000,9.450000,7.312485,106496500
2004-09-01,9.450000,9.790000,8.720000,9.190000,7.127628,98378200
2004-10-01,9.200000,9.360000,8.430000,9.150000,7.096601,139637400
2004-11-01,9.130000,11.020000,9.120000,10.790000,8.368559,157766900
2004-12-01,10.790000,12.160000,10.510000,11.960000,9.295650,155478900
2005-01-01,11.800000,11.950000,10.750000,11.240000,8.736044,112626100
2005-02-01,11.220000,11.230000,10.150000,10.500000,8.160893,118270000
2005-03-01,10.450000,11.200000,9.980000,10.510000,8.184439,125546400
2005-04-01,10.560000,10.770000,9.650000,10.350000,8.059836,96442100
2005-05-01,10.350000,11.750000,9.990000,11.340000,8.830785,112222000
2005-06-01,11.350000,12.000000,11.230000,11.280000,8.802808,98819600
2005-07-01,11.280000,14.230000,11.200000,13.700000,10.691353,184235700
2005-08-01,13.710000,14.310000,13.110000,13.530000,10.558686,117450000
2005-09-01,13.480000,14.950000,13.370000,14.430000,11.279351,118585000
2005-10-01,14.440000,15.240000,12.750000,15.200000,11.881227,166228400
2005-11-01,15.250000,16.139999,13.640000,15.250000,11.920314,148622500
