Date,Open,High,Low,Close,Adj Close,Volume
2009-09-01,18.250000,18.440001,15.870000,17.070000,12.893936,22171200
2009-10-01,17.000000,17.950001,14.720000,15.000000,11.330351,17123100
2009-11-01,15.100000,16.209999,14.330000,15.860000,11.979953,5093900
2009-12-01,15.900000,18.290001,15.380000,18.290001,13.815472,7546800
2010-01-01,18.299999,19.549999,16.840000,17.379999,13.128097,26906900
2010-02-01,17.379999,18.389999,16.500000,18.150000,13.709725,15168900
2010-03-01,18.700001,20.680000,18.120001,20.559999,15.530135,11100500
2010-04-01,20.690001,22.879999,19.670000,20.510000,15.492369,7824400
2010-05-01,20.650000,21.549999,18.379999,20.650000,15.598114,12498300
2010-06-01,20.660000,23.690001,20.340000,21.059999,15.907814,33439400
2010-07-01,21.320000,23.129999,20.500000,21.760000,16.436562,13538300
2010-08-01,21.980000,22.930000,19.280001,20.150000,15.220438,21443900
2010-09-01,20.299999,23.000000,18.410000,22.510000,17.003082,21650000
2010-10-01,22.620001,24.950001,21.540001,24.680000,18.642197,16815700
2010-11-01,24.500000,27.250000,23.770000,26.110001,19.722363,18904100
2010-12-01,26.480000,28.940001,24.480000,28.410000,21.459684,46933300
2011-01-01,28.700001,29.440001,26.969999,28.709999,21.743950,40137100
2011-02-01,28.920000,34.599998,28.600000,33.990002,25.742828,44762300
2011-03-01,32.250000,33.150002,28.270000,31.100000,23.554047,57320600
2011-04-01,31.500000,33.820000,29.959999,33.459999,25.406841,23891900
2011-05-01,33.740002,36.180000,31.480000,33.790001,25.657423,43831600
2011-06-01,33.840000,38.700001,32.189999,38.000000,28.854162,64971800
2011-07-01,38.220001,39.450001,32.410000,33.630001,25.603273,43717500
2011-08-01,34.000000,34.500000,26.420000,33.110001,25.207382,62049500
2011-09-01,33.009998,37.990002,30.219999,32.770000,24.948536,66255700
2011-10-01,32.790001,35.970001,30.860001,33.770000,25.787447,67058000
2011-11-01,32.689999,34.860001,28.120001,29.920000,22.847507,45753400
2011-12-01,29.820000,31.940001,27.389999,28.860001,22.038069,62337500
2012-01-01,29.480000,35.000000,28.020000,33.939999,26.026041,51942100
2012-02-01,34.389999,37.700001,33.950001,37.610001,28.840281,45074100
2012-03-01,37.740002,39.220001,34.599998,38.970001,29.883163,36833300
2012-04-01,38.889999,39.009998,32.380001,34.480000,26.533072,43848200
2012-05-01,34.529999,34.950001,29.700001,33.099998,25.471127,51522500
